,Кредит,Дебет,"сар, өдөр", Дүн 
19981,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 115.00 
19982,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 70.00 
19983,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 60.00 
19984,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 150.00 
19985,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 150.00 
19986,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 360.00 
19987,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 49.50 
19988,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 20.00 
19989,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 200.00 
19990,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 289.50 
19991,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 70.00 
19992,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 465.00 
19993,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00," 1,085.00 "
19994,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 70.00 
19995,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 59.85 
19996,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 139.65 
19997,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 390.00 
19998,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 910.00 
19999,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 70.00 
20000,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 80.00 
20001,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 39.00 
20002,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/3/2024 0:00, 91.00 
20003,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 30.00 
20004,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 70.00 
20005,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 200.00 
20006,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 145.00 
20007,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 20.00 
20008,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 180.00 
20009,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 386.00 
20010,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 695.00 
20011,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 130.00 
20012,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 150.00 
20013,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 150.00 
20014,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 249.00 
20015,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 49.50 
20016,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 723.00 
20017,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 60.00 
20018,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 199.50 
20019,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 30.00 
20020,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 300.00 
20021,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 60.00 
20022,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 120.00 
20023,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 180.00 
20024,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 140.00 
20025,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 65.00 
20026,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 49.50 
20027,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 70.00 
20028,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 6.00 
20029,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 14.00 
20030,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 49.50 
20031,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 30.00 
20032,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 505.00 
20033,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/4/2024 0:00, 135.00 
20034,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 0.43 
20035,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 150.00 
20036,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 470.00 
20037,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 60.00 
20038,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 100.00 
20039,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 49.50 
20040,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 133.00 
20041,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 150.00 
20042,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 65.00 
20043,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 150.00 
20044,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 720.00 
20045,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 210.00 
20046,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 200.00 
20047,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 460.00 
20048,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 49.50 
20049,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 465.00 
20050,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00," 1,085.00 "
20051,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 150.00 
20052,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 148.50 
20053,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 90.00 
20054,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 210.00 
20055,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 150.00 
20056,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 689.00 
20057,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 49.50 
20058,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00," 1,000.00 "
20059,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 60.00 
20060,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 140.00 
20061,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 80.00 
20062,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 14.85 
20063,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 34.65 
20064,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 140.00 
20065,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 420.00 
20066,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 95.00 
20067,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/5/2024 0:00, 49.50 
20068,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/6/2024 0:00, 148.50 
20069,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/6/2024 0:00, 14.85 
20070,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/6/2024 0:00, 34.65 
20071,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/6/2024 0:00, 30.00 
20072,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/6/2024 0:00, 70.00 
20073,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/6/2024 0:00, 300.00 
20074,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/6/2024 0:00, 180.00 
20075,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/6/2024 0:00, 21.00 
20076,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/6/2024 0:00, 49.00 
20077,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/6/2024 0:00, 100.00 
20078,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/6/2024 0:00, 148.50 
20079,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/6/2024 0:00, 66.00 
20080,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/6/2024 0:00, 50.00 
20081,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/6/2024 0:00, 70.00 
20082,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/6/2024 0:00, 360.00 
20083,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/6/2024 0:00, 70.00 
20084,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/6/2024 0:00, 99.00 
20085,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/7/2024 0:00, 21.00 
20086,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/7/2024 0:00, 49.00 
20087,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/7/2024 0:00, 104.70 
20088,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/7/2024 0:00, 244.30 
20089,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/7/2024 0:00, 180.00 
20090,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/7/2024 0:00, 60.00 
20091,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/7/2024 0:00, 50.00 
20092,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/7/2024 0:00," 1,580.00 "
20093,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/7/2024 0:00, 250.00 
20094,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/7/2024 0:00, 10.00 
20095,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 30.00 
20096,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 45.00 
20097,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 105.00 
20098,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 100.00 
20099,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 150.00 
20100,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 300.00 
20101,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 60.00 
20102,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 100.00 
20103,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 150.00 
20104,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 20.00 
20105,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 170.00 
20106,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 250.00 
20107,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 105.00 
20108,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 245.00 
20109,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 120.00 
20110,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 65.00 
20111,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 150.00 
20112,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 130.00 
20113,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 70.00 
20114,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,10/8/2024 0:00, 220.00 
